,func,n,d,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion,n_clusters,noise,weights
114,random,10,3,0,func-random_n-10_d-3,"[0.33407652160424, 0.27135244661002067, 0.3945710317866473]","[0.3064287377729543, 0.30363978556214843, 0.3899314766648972]",3.4108563224910915,3.5723809384348018,1.047356030472061,,,
115,random,10,3,0,func-random_n-10_d-3,"[0.3320646698361662, 0.3659727481052672, 0.3019625820588744]","[0.33206446452056115, 0.39137469739192043, 0.27656083808751847]",4.614835894129793,4.65888784001957,1.0095457231633769,,,
116,random,10,3,0,func-random_n-10_d-3,"[0.29389452025894647, 0.4386821880511622, 0.2674232916944545]","[0.31915521871110053, 0.4293404135488836, 0.25150436774001583]",3.569554443088627,3.5974815937684137,1.0078237077274055,,,
117,random,10,3,0,func-random_n-10_d-3,"[0.324870619047878, 0.3173847495541076, 0.35774463139873464]","[0.34201624216311055, 0.2875033653477411, 0.3704803924891483]",3.49650931972159,3.536894499507352,1.0115501421826547,,,
118,random,10,3,0,func-random_n-10_d-3,"[0.3352518705801121, 0.32480242974396284, 0.3399456996761335]","[0.4322616695199176, 0.2839882688644626, 0.28375006161561966]",3.9064750458389814,4.146777787788607,1.0615139580132698,,,
119,random,10,3,0,func-random_n-10_d-3,"[0.3445921015240222, 0.4361119203058352, 0.2192959795982102]","[0.3765440568280725, 0.3651000760418154, 0.2583558671301121]",5.06426621873038,5.1963709085259575,1.026085652706602,,,
120,random,10,3,0,func-random_n-10_d-3,"[0.26975394711457573, 0.5086875697029103, 0.22155848318483404]","[0.2648886001637868, 0.475033895826879, 0.26007750400933427]",4.4687378063672885,4.542583129423453,1.0165248726275562,,,
121,random,10,3,0,func-random_n-10_d-3,"[0.30728156531838463, 0.33906484078870863, 0.35365359505815663]","[0.3371286870756217, 0.2832449456038757, 0.3796263673205026]",3.5725803222413104,3.739088342308468,1.0466072152473527,,,
122,random,10,3,0,func-random_n-10_d-3,"[0.35311711736746393, 0.3300070547703688, 0.3168758279110961]","[0.3139493965744093, 0.356711877443905, 0.32933872598168573]",4.750727817240022,4.863621069722268,1.0237633593893898,,,
123,random,10,3,0,func-random_n-10_d-3,"[0.2339532079308417, 0.5060560536714209, 0.2599907386387881]","[0.27569304133756045, 0.4095814704350011, 0.3147254882274384]",5.724792555801647,6.051246015678787,1.0570245046776943,,,
124,random,10,3,0,func-random_n-10_d-3,"[0.3683951683379117, 0.274412283014286, 0.35719254864859107]","[0.34264259051241414, 0.2990075569289046, 0.35834985255868124]",4.64321978888932,4.671662557390745,1.0061256562890872,,,
125,random,10,3,0,func-random_n-10_d-3,"[0.30515395164002135, 0.4854574456095604, 0.20938860275334018]","[0.32089303029493926, 0.4368168113413543, 0.24229015836370632]",4.778958318607498,4.909917277469548,1.0274032435797031,,,
126,random,10,3,0,func-random_n-10_d-3,"[0.1722108390240754, 0.4127284794223644, 0.41506068417280223]","[0.19921475204331424, 0.41010833613559894, 0.39067691182108677]",3.692868157664005,3.793010931399577,1.0271178849230618,,,
127,random,10,3,0,func-random_n-10_d-3,"[0.26243642872249057, 0.3633748967900245, 0.3741886744876956]","[0.29055930710915845, 0.3437047160906869, 0.36573597680015457]",3.65050721032456,3.739374841443447,1.0243439133245777,,,
128,random,10,3,0,func-random_n-10_d-3,"[0.3535877837749823, 0.3494095191449469, 0.2970026973095015]","[0.36698204898955017, 0.3877353209722187, 0.2452826300382312]",2.7047472215741264,2.8038394448634234,1.0366364082006994,,,
129,random,10,3,0,func-random_n-10_d-3,"[0.2586649441050852, 0.3586490694901548, 0.382685988290187]","[0.2785576068807042, 0.3833714673908421, 0.33807092572845365]",4.132045700350771,4.2518776380424805,1.0290006322247445,,,
130,random,10,3,0,func-random_n-10_d-3,"[0.28854462207662346, 0.2757730889654333, 0.4356822889589947]","[0.2767432946946987, 0.2844448897664172, 0.4388118155388841]",3.8035540965241807,3.8172370073687856,1.0035974014033635,,,
131,random,10,3,0,func-random_n-10_d-3,"[0.33633046929693194, 0.32766389745653696, 0.3360056332984791]","[0.31286058306013087, 0.35758439666260516, 0.32955502027726397]",6.174917307378307,6.237946844306816,1.0102073491499548,,,
132,random,10,3,0,func-random_n-10_d-3,"[0.3565070229307115, 0.3444231889404536, 0.2990697881361997]","[0.3273189558023235, 0.3621295112252792, 0.3105515329723974]",2.704638363254399,2.752721000151452,1.0177778432600493,,,
133,random,10,3,0,func-random_n-10_d-3,"[0.4136515410148407, 0.1983228732754825, 0.38802558571759294]","[0.43817528841926556, 0.21244859459749882, 0.3493761169832356]",5.322687174461785,5.417755530983965,1.0178609701089174,,,
134,random,10,3,0,func-random_n-10_d-3,"[0.26637258544444653, 0.3115517254130536, 0.4220756891774879]","[0.23548343714641423, 0.3706857247358924, 0.39383083811769337]",3.0442508296416237,3.2017599142207427,1.0517398510810823,,,
135,random,10,3,0,func-random_n-10_d-3,"[0.18219107773122442, 0.48197367258257107, 0.33583524969391043]","[0.21368136721151978, 0.4705404603664979, 0.31577817242198225]",4.698174813334685,4.734770447005415,1.007789329925924,,,
136,random,10,3,0,func-random_n-10_d-3,"[0.3440100955938871, 0.35278552474491387, 0.30320437968032904]","[0.33696759334860443, 0.35312101820470254, 0.30991138844669314]",3.08104735449569,3.0951323589651065,1.004571498860238,,,
137,random,10,3,0,func-random_n-10_d-3,"[0.2975416685903032, 0.4436585310715174, 0.2587998003391908]","[0.28787441043815926, 0.45089280816325983, 0.26123278139858097]",3.1496141272311724,3.1670012582483826,1.0055204003775837,,,
138,random,10,3,0,func-random_n-10_d-3,"[0.3799754009899623, 0.23384656552780456, 0.38617803359695374]","[0.38412294115091694, 0.273017164736257, 0.34285989411282614]",4.120473057669534,4.225122385598996,1.0253974061873008,,,
139,random,10,3,0,func-random_n-10_d-3,"[0.34161288310359333, 0.33488427178736574, 0.32350284511079497]","[0.3678331537946671, 0.3286746011943861, 0.30349224501094685]",3.3198606430888558,3.3635866583139027,1.0131710393675932,,,
140,random,10,3,0,func-random_n-10_d-3,"[0.4326888031842919, 0.30935888350860663, 0.25795231448081823]","[0.4112015439539318, 0.3113398538642307, 0.2774586021818375]",4.4637326332423894,4.463732633242389,0.9999999999999998,,,
141,random,10,3,0,func-random_n-10_d-3,"[0.35360818019097706, 0.30405911651350775, 0.3423327033133004]","[0.3571005964219088, 0.30709936238042784, 0.3358000411976633]",3.130411399795077,3.136865462196604,1.0020617297783765,,,
142,random,10,3,0,func-random_n-10_d-3,"[0.3334548530101316, 0.29042931898393776, 0.3761158280669325]","[0.2680589760693643, 0.32037570037590696, 0.41156532355472886]",4.778247362641756,4.9259212754382,1.0309054558269666,,,
143,random,10,3,0,func-random_n-10_d-3,"[0.4086057204387071, 0.17006538315581446, 0.42132889641131466]","[0.3823601912510546, 0.21690492901454306, 0.4007348797344023]",3.1265794268833886,3.220175008441412,1.0299354562219838,,,
144,random,10,3,0,func-random_n-10_d-3,"[0.3981288643905905, 0.31966931333335813, 0.28220182230517]","[0.3873764526112742, 0.35390011587317033, 0.25872343151555555]",4.733001178502879,4.796205166372128,1.013353892273748,,,
145,random,10,3,0,func-random_n-10_d-3,"[0.2799373473735682, 0.4194063983268382, 0.3006562566484512]","[0.2781395807061774, 0.47528244364167066, 0.24657797565215192]",4.00818514485665,4.119075612155141,1.0276660042615016,,,
146,random,10,3,0,func-random_n-10_d-3,"[0.41118979795380106, 0.287249090385534, 0.3015611116694551]","[0.4211794369276391, 0.28689482431716756, 0.29192573875519334]",4.218006203439394,4.218006203456974,1.0000000000041678,,,
147,random,10,3,0,func-random_n-10_d-3,"[0.27046283772989876, 0.3409485233573602, 0.3885886389129232]","[0.2800683713972328, 0.35611611035988994, 0.3638155182428773]",4.012278355875826,4.012278355876191,1.000000000000091,,,
148,random,10,3,0,func-random_n-10_d-3,"[0.3042659656157991, 0.3832095926260557, 0.3125244418373109]","[0.3204321714554013, 0.3906208082476002, 0.2889470202969985]",4.504012207831345,4.550008963135263,1.0102123957887905,,,
149,random,10,3,0,func-random_n-10_d-3,"[0.22346804313835023, 0.3982487135556952, 0.3782832433368716]","[0.23814733093341664, 0.35815631864903563, 0.40369635041754764]",3.972254989404627,4.029392987043255,1.014384272356894,,,
150,random,10,3,0,func-random_n-10_d-3,"[0.4588464232551479, 0.24203945883523398, 0.29911411791808523]","[0.43564708693525933, 0.2750377653379679, 0.2893151477267727]",3.985942796425989,4.0769794902847,1.0228394381224786,,,
151,random,10,3,0,func-random_n-10_d-3,"[0.22365253505096822, 0.4079455387411123, 0.3684019263269916]","[0.24177611803260288, 0.4215218792597798, 0.33670200270761735]",3.5385798406429445,3.615079616898653,1.021618779199796,,,
152,random,10,3,0,func-random_n-10_d-3,"[0.2981254312758859, 0.39982078833624274, 0.302053780389344]","[0.30377342112356126, 0.42445316819099066, 0.2717734106854481]",4.282208491891164,4.330523497505407,1.011282730793172,,,
153,random,10,3,0,func-random_n-10_d-3,"[0.3157513065115598, 0.2827345378327117, 0.4015141556891227]","[0.31234945446724593, 0.2805148279024469, 0.40713571763030715]",3.76318191387289,3.7631819138728897,0.9999999999999999,,,
154,random,10,3,0,func-random_n-10_d-3,"[0.4476065627802578, 0.3108545016570865, 0.24153893824479783]","[0.38080907813866904, 0.3343094822544464, 0.2848814396068845]",4.966792030825213,5.107584641641259,1.0283467900291074,,,
155,random,10,3,0,func-random_n-10_d-3,"[0.27259454529518856, 0.3081557585735219, 0.419249696216957]","[0.30822869850899226, 0.2952456836207646, 0.39652561787024315]",4.925984651032989,4.951505563083179,1.0051808752682245,,,
156,random,10,3,0,func-random_n-10_d-3,"[0.28312737366629837, 0.3242239901051163, 0.39264863622989093]","[0.29868498709217295, 0.31647447519772276, 0.3848405377101043]",4.166920932320034,4.166920932320035,1.0000000000000002,,,
157,random,10,3,0,func-random_n-10_d-3,"[0.43442540240060334, 0.325774781780937, 0.23979981582310791]","[0.40227279335601523, 0.3131397987714086, 0.28458740787257614]",3.2253042806499197,3.346669971831889,1.03762922212025,,,
158,random,10,3,0,func-random_n-10_d-3,"[0.31979761745949614, 0.3883907314705272, 0.2918116541802673]","[0.3417589451860716, 0.3988286273695979, 0.25941242744433046]",5.2685252809721215,5.323859077803623,1.0105027106980669,,,
159,random,10,3,0,func-random_n-10_d-3,"[0.43142728252213525, 0.38508544361593283, 0.1834872738621588]","[0.40622565699941926, 0.3778900504843579, 0.21588429251622276]",3.76768829311608,3.822580697439376,1.0145692530944213,,,
160,random,10,3,0,func-random_n-10_d-3,"[0.3329590548386672, 0.3268692504019572, 0.34017169522101864]","[0.3147024979186918, 0.322161705450363, 0.36313579663094525]",3.55366069098763,3.6203803294665873,1.0187749040442053,,,
161,random,10,3,0,func-random_n-10_d-3,"[0.430719951589372, 0.1744236064885632, 0.3948564419229779]","[0.34654127945596097, 0.23423831762486272, 0.4192204029191763]",4.468611491956592,4.801911655328045,1.0745869637518022,,,
162,random,10,3,0,func-random_n-10_d-3,"[0.33680919569316425, 0.2543337073283676, 0.4088570978637454]","[0.3774480919956983, 0.29396169706948466, 0.32859021093481705]",4.504237131679904,4.82998443843645,1.0723201947929093,,,
163,random,10,3,0,func-random_n-10_d-3,"[0.38824538183433194, 0.2869733608350117, 0.3247812573332576]","[0.37518984650471865, 0.2779406439054071, 0.3468695095898743]",3.9773573668260624,4.0237915105993185,1.0116746219891,,,
164,random,10,3,0,func-random_n-10_d-3,"[0.3541843440444608, 0.25321230953319634, 0.3926033464228745]","[0.3253442169917799, 0.28991474102331805, 0.3847410419849021]",5.1345118549054165,5.162911154762831,1.0055310613082493,,,
165,random,10,3,0,func-random_n-10_d-3,"[0.41304680275731437, 0.28029469215058717, 0.306658505092325]","[0.41728490364852383, 0.2983951682051451, 0.28431992814633117]",3.5979756097175724,3.6365338747495892,1.0107166554792304,,,
166,random,10,3,0,func-random_n-10_d-3,"[0.3363503249256863, 0.3465637175054854, 0.31708595787920935]","[0.3333667135042341, 0.335241384540124, 0.3313919019556419]",3.852121407470217,3.8566025845281957,1.0011633010967123,,,
167,random,10,3,0,func-random_n-10_d-3,"[0.37971927250306686, 0.34293365497757766, 0.2773470725201674]","[0.35969059518406016, 0.3454588366358542, 0.2948505681800856]",3.234834023353083,3.3304103190218415,1.0295459658760757,,,
168,random,10,3,0,func-random_n-10_d-3,"[0.3923220854194505, 0.2289594974098778, 0.378718417987864]","[0.38939155195786485, 0.2549069106360795, 0.35570153740605565]",4.9535437656870345,4.9535437656870345,1.0,,,
169,random,10,3,0,func-random_n-10_d-3,"[0.23087308776431084, 0.3615040503642478, 0.40762286364538525]","[0.3099827983226109, 0.28691263217183266, 0.4031045695055565]",4.488772310387603,4.754096228367338,1.0591083484822212,,,
170,random,10,3,0,func-random_n-10_d-3,"[0.38264662348284784, 0.258765186987115, 0.3585881895349613]","[0.36014128900199716, 0.25446579031013944, 0.38539292068786335]",3.4383848245829327,3.4892771360703185,1.0148012261814117,,,
171,random,10,3,0,func-random_n-10_d-3,"[0.474464828666852, 0.1667331846039629, 0.358801988258415]","[0.4587830183297091, 0.19485227978633404, 0.3463647018839568]",3.0364521340519683,3.107465162089519,1.0233868425723505,,,
172,random,10,3,0,func-random_n-10_d-3,"[0.3924618971216297, 0.31222415931481445, 0.295313945045953]","[0.3354664596296225, 0.33493885255479855, 0.32959468781557894]",4.315546919760645,4.487074898442186,1.0397465215581656,,,
173,random,10,3,0,func-random_n-10_d-3,"[0.3613373373204393, 0.2914752427006356, 0.34718742189344987]","[0.3942593474836592, 0.2975383176860552, 0.30820233483028564]",4.112063220378172,4.189346875858412,1.018794374341631,,,
174,random,10,3,0,func-random_n-10_d-3,"[0.3035285194365654, 0.3568094198491382, 0.33966206071735455]","[0.2925386747368238, 0.3558813884575388, 0.3515799368056375]",3.7404161880588065,3.7532028796702903,1.0034185210865851,,,
175,random,10,3,0,func-random_n-10_d-3,"[0.3654597694404496, 0.21610190179267255, 0.4184383287678113]","[0.3903387904448526, 0.2728938121559521, 0.3367673973991954]",4.6855339908705735,5.024667312844784,1.072378798795396,,,
176,random,10,3,0,func-random_n-10_d-3,"[0.3142626621750789, 0.4035501667558823, 0.2821871713457236]","[0.3142929101195505, 0.3442026141107402, 0.3415044757697093]",4.015877682498208,4.18713322137959,1.0426446103245972,,,
177,random,10,3,0,func-random_n-10_d-3,"[0.38068846794080535, 0.3445267694937861, 0.27478476256922385]","[0.3334540540629788, 0.33378543400932364, 0.3327605119276976]",5.6261964509414835,5.731835038296156,1.0187761995649822,,,
178,random,10,3,0,func-random_n-10_d-3,"[0.2720168192860873, 0.33595242663181374, 0.39203075756175254]","[0.2334036760994142, 0.34101278856945516, 0.4255835353311307]",4.427827245284321,4.499000017602386,1.0160739722611953,,,
179,random,10,3,0,func-random_n-10_d-3,"[0.3390798270631716, 0.24059181247112305, 0.4203283605278472]","[0.3271378867077116, 0.28628977837940595, 0.38657233491288245]",4.313904951551863,4.402945423031953,1.0206403415188967,,,
180,random,10,3,0,func-random_n-10_d-3,"[0.30290183751649147, 0.2594705373827558, 0.4376276253671941]","[0.38008549740583514, 0.2895785251154656, 0.33033597747869925]",4.546245617252504,4.752260001759632,1.0453152781110915,,,
181,random,10,3,0,func-random_n-10_d-3,"[0.32745651020452227, 0.25255210888748086, 0.4199913809108747]","[0.3432027323187618, 0.27120705308935567, 0.3855902145918825]",4.206773762345225,4.271630342811547,1.0154171781346675,,,
182,random,10,3,0,func-random_n-10_d-3,"[0.24846630760668162, 0.29976388950345384, 0.45176980288999063]","[0.25561939705493053, 0.3410722922252178, 0.4033083107198516]",3.7002499802909594,3.806157520161285,1.02862172567649,,,
183,random,10,3,0,func-random_n-10_d-3,"[0.3880131253280582, 0.30634458464463254, 0.30564229013666033]","[0.35148022363305415, 0.3162502455275111, 0.3322695308394348]",3.939872162434079,4.0171152470865605,1.0196054799414507,,,
184,random,10,3,0,func-random_n-10_d-3,"[0.3150956665227578, 0.3078712854838439, 0.37703304799523]","[0.31525094235239115, 0.3039354233609378, 0.38081363428667114]",3.5084410132799952,3.512260601425868,1.001088685296807,,,
185,random,10,3,0,func-random_n-10_d-3,"[0.3506007261874257, 0.3680543135497593, 0.2813449602641091]","[0.34387732315806063, 0.3571884321860067, 0.2989342446559326]",2.9677175425479536,3.0113337568407177,1.0146968886585201,,,
186,random,10,3,0,func-random_n-10_d-3,"[0.3152137841022347, 0.4102537033812856, 0.2745325125177484]","[0.37172256999463227, 0.4032699072260605, 0.22500752277930727]",3.8422607287084123,4.030086090243893,1.0488840749749482,,,
187,random,10,3,0,func-random_n-10_d-3,"[0.2917119911426153, 0.2688551200910859, 0.43943288911086953]","[0.28494065356566317, 0.2777873465179301, 0.4372719999164067]",4.383532324476467,4.385285564423179,1.0003999605379712,,,
188,random,10,3,0,func-random_n-10_d-3,"[0.33989881311893605, 0.3434208339647719, 0.3166803529176008]","[0.3175196843160927, 0.3685370275073725, 0.31394328817653483]",3.5950266473511663,3.6331481028784647,1.0106039424089905,,,
189,random,10,3,0,func-random_n-10_d-3,"[0.30824133684923366, 0.3417219004449406, 0.3500367627457202]","[0.3218670154032753, 0.34286855938967886, 0.3352644252070459]",4.0151276310866635,4.015127631166452,1.000000000019872,,,
190,random,10,3,0,func-random_n-10_d-3,"[0.39418424346992087, 0.14703099202242453, 0.4587847645356146]","[0.3489559158426946, 0.21666883131649234, 0.4343752528408131]",4.7170411936973435,4.938883613111093,1.047029994079798,,,
191,random,10,3,0,func-random_n-10_d-3,"[0.13380828811232248, 0.4325585186836094, 0.4336331932106951]","[0.21720228572053824, 0.3984214470759924, 0.38437626720346946]",4.19864867258658,4.429548313293005,1.0549937988891507,,,
192,random,10,3,0,func-random_n-10_d-3,"[0.28604122651978375, 0.362287794665207, 0.3516709790889219]","[0.30207783438077274, 0.38221059661846063, 0.3157115690007666]",3.7342480162653744,3.8617681032920994,1.0341487995632004,,,
193,random,10,3,0,func-random_n-10_d-3,"[0.18613506383355882, 0.4838185171729718, 0.3300464189942202]","[0.21704623448446103, 0.4691742710311638, 0.3137794944843751]",3.438193920742891,3.5242514580623943,1.025029867221948,,,
194,random,10,3,0,func-random_n-10_d-3,"[0.38789874201424207, 0.31396364847238023, 0.29813760951379004]","[0.36222380683819566, 0.3435842858914564, 0.29419190727034794]",3.6907527991723725,3.741475555402552,1.0137432006395968,,,
195,random,10,3,0,func-random_n-10_d-3,"[0.39396678283167413, 0.23243912774264422, 0.3735940899595253]","[0.40530121862556767, 0.20665731261993506, 0.3880414687544974]",3.236269593410019,3.296720681879993,1.018679249897187,,,
196,random,10,3,0,func-random_n-10_d-3,"[0.3055674418942177, 0.3682948760942131, 0.3261376822428829]","[0.32318309199018014, 0.33755919779296356, 0.33925771021685625]",4.158558135341746,4.192462947986064,1.0081530212013092,,,
197,random,10,3,0,func-random_n-10_d-3,"[0.344616158937083, 0.2901622586126689, 0.36522158472087934]","[0.33849003609846506, 0.3111845696499393, 0.3503253942515956]",2.9920596283347534,3.018476916995789,1.0088291317495361,,,
198,random,10,3,0,func-random_n-10_d-3,"[0.2821291836012591, 0.3977278986864832, 0.3201429177210338]","[0.2706156722448661, 0.3843097395964796, 0.3450745881586544]",3.2659563711552053,3.299225679069187,1.0101866969834057,,,
199,random,10,3,0,func-random_n-10_d-3,"[0.44571323913272104, 0.22082763785990916, 0.333459125099136]","[0.4770260045986309, 0.20123648489481058, 0.32173751050655847]",3.7855458686371803,3.849828880832297,1.0169811737661651,,,
200,random,10,3,0,func-random_n-10_d-3,"[0.2912707250642909, 0.4161969535313616, 0.29253232343553925]","[0.26758613143967225, 0.43990585138604493, 0.2925080171742828]",3.024488060767938,3.0653833921626674,1.013521406126611,,,
