func,n,d,n_clusters,noise,weights,centers,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4440480393235111, 0.17904997913457757, 0.37690198165934546]","[0.4534817704091707, 0.17633155686261873, 0.37018667272821076]",5.992386724025395,6.046950775277296,1.0091055624018952
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.47867420331532123, 0.16813220066653836, 0.3531935962393122]","[0.4808032558625549, 0.17090104341552975, 0.3482957007219152]",14.630543323969146,14.640030108852773,1.0006484232795432
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.23158916803469648, 0.5156210482744533, 0.25278978372391503]","[0.23611484526210347, 0.517324450741405, 0.24656070399649146]",25.68742207754435,25.687422077544344,0.9999999999999998
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.32786744586813277, 0.3645315427947966, 0.3076010113388447]","[0.33141317123324276, 0.36537557387038944, 0.3032112548963678]",18.926191697638917,18.93243645559293,1.0003299532232253
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.5634506281718545, 0.18232678487741144, 0.2542225869517921]","[0.5481921702039805, 0.19147474681926685, 0.2603330829767529]",10.896003845022861,10.97527512977792,1.007275262186262
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.20369932215056474, 0.5176244824650853, 0.27867619539338356]","[0.20519611674211233, 0.5217788923809448, 0.2730249908769429]",24.732062040525555,24.732062040525566,1.0000000000000004
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.23542021704503777, 0.523172015082217, 0.24140776913986764]","[0.22951834101485466, 0.5364914356282992, 0.23399022335684594]",20.599199376247142,20.62387774117255,1.0011980254414092
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.26421038631599275, 0.2591958312896274, 0.47659378239556965]","[0.26370190186707704, 0.2570000407102588, 0.47929805742266424]",16.9323078957576,16.932307895757603,1.0000000000000002
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.22221761266215173, 0.3431933610507103, 0.43458902659444876]","[0.22740936953343843, 0.331677519828878, 0.4409131106376835]",17.47433834115912,17.498066171863623,1.0013578671902337
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.19498741070970796, 0.4427468158835331, 0.3622657734401449]","[0.19051997511542207, 0.4384113649364953, 0.3710686599480827]",13.693027695587704,13.706513596009863,1.0009848735226399
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.5864282174058373, 0.33384267259763883, 0.0797291100083396]","[0.5714001780033824, 0.3489684719981183, 0.07963134999849941]",12.852636370522156,12.882761082796868,1.00234385470858
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.47765523388127334, 0.1966404914266861, 0.3257042748212917]","[0.4738727470754621, 0.19267758027977222, 0.33344967264476577]",25.031078579915306,25.036859099718153,1.0002309337084454
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.40388804211527707, 0.2552741527152141, 0.3408378051697134]","[0.4113440652914169, 0.24989519249483183, 0.3387607422137512]",6.983556733774738,7.006689135362257,1.003312409774756
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2286995574281069, 0.36687980736666426, 0.4044206353830547]","[0.23494620376791203, 0.36021450319965337, 0.40483929303243466]",22.739681899165003,22.756136499097384,1.000723607304858
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.48352063828576874, 0.21310776601696793, 0.3033715957094539]","[0.4793567672782064, 0.2128801365017159, 0.30776309622007786]",31.172906610317995,31.172906610317995,1.0
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2549218673040658, 0.26968579954109995, 0.4753923331657565]","[0.24881236610102372, 0.26762142756265583, 0.4835662063363202]",14.33646899174873,14.346710890641607,1.000714394799638
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.24221370592544036, 0.5893160161993806, 0.16847027794504837]","[0.24209869916224633, 0.5911061891383349, 0.16679511169941894]",17.793546261008505,17.7935462610085,0.9999999999999998
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.17639710529384436, 0.7540152012334368, 0.06958769347880726]","[0.1782114412682862, 0.749279293771409, 0.07250926496030463]",9.280359997253022,9.29129930463961,1.00117875894791
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3515360587319919, 0.17748134608026833, 0.4709825951882303]","[0.3326521663030376, 0.17905847929080734, 0.4882893544061552]",11.532957885452436,11.574998480918232,1.0036452570002727
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.12767275777173495, 0.5133085002689856, 0.359018742581384]","[0.13120927700869342, 0.5144876686205293, 0.35430305437077736]",8.953658805033974,8.966748652329418,1.001461955115833
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2806659301739966, 0.28457762918862345, 0.4347564407129595]","[0.2811164048340744, 0.28405372466678513, 0.4348298704991405]",39.36275762825844,39.36275762825845,1.0000000000000002
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.5716275576007919, 0.23837102420401882, 0.19000141845836016]","[0.5770058193125106, 0.2279774692887705, 0.19501671139871893]",8.480167341599635,8.527557675716695,1.0055883725176724
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.5602465430564239, 0.1763101490017218, 0.2634433079863712]","[0.5644453853634662, 0.18129718936165046, 0.2542574252748834]",20.624237677835456,20.646998825340656,1.0011036115788008
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.1470514725997476, 0.4601016483657639, 0.3928468790395799]","[0.1534969229927518, 0.469480601759636, 0.3770224752476123]",11.444070284088177,11.55333614329372,1.009547814413327
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4499808931260253, 0.3260414723944113, 0.22397763461594178]","[0.4549773018473355, 0.32754946015863184, 0.21747323799403273]",11.04865622584413,11.086594239404958,1.0034337219644942
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3581105235216132, 0.47624453080972967, 0.16564494611403627]","[0.35843612876837083, 0.4751763850565877, 0.16638748617504132]",5.100816635903031,5.10133445980108,1.0001015178421442
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.5514542233312288, 0.14646993592115254, 0.3020758407513138]","[0.55133887065206, 0.1478966502273386, 0.30076447912060145]",21.77913780498071,21.779595498648142,1.0000210152335474
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3267690353364346, 0.3832876975242105, 0.2899432671495875]","[0.33063810703614366, 0.37656113071402475, 0.29280076224983154]",8.55112147937502,8.57265600766286,1.0025183279573073
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3148609844903548, 0.37044097215880367, 0.31469804402170903]","[0.305627151423116, 0.3713179170522905, 0.3230549315245934]",25.314570864953442,25.347081773370682,1.0012842764979377
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.5532801202594381, 0.32317724171288054, 0.12354263941486683]","[0.5571635612849251, 0.3164602647325598, 0.12637617398251527]",12.221848911448909,12.229362302232618,1.000614750749919
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.246902774487992, 0.4324373556084479, 0.3206598699184495]","[0.24588182308675055, 0.4337700489353818, 0.32034812797786777]",22.088924117184646,22.09254804870144,1.00016406102432
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4606426755189105, 0.23434590075109304, 0.3050114248845692]","[0.45655735625583377, 0.23809030040528611, 0.30535234333888017]",21.30582940990086,21.30619675297359,1.0000172414349924
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3955902102896683, 0.36906840321817286, 0.23534138649560168]","[0.3975092379940383, 0.3714297903789412, 0.23106097162702027]",21.65270608861154,21.658817827474152,1.0002822621263874
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3545484342254738, 0.26541422734795866, 0.38003733842390036]","[0.3581599321567257, 0.2654244457133741, 0.37641562212990015]",19.26943059056471,19.276307181837637,1.0003568653074935
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4421554274918321, 0.31522304329144857, 0.2426215292169924]","[0.45653044511623664, 0.30252335711796724, 0.24094619776579632]",15.086843930738373,15.119021882867473,1.0021328484789016
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.09586190371040008, 0.4311188458361216, 0.4730192514872826]","[0.10301927007126473, 0.43200369402251654, 0.46497703590621897]",7.5998512532404385,7.628104565077154,1.0037176137920685
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2867325641061447, 0.515647965798365, 0.19761947009587397]","[0.28291425347239474, 0.5162032551857001, 0.2008824913419052]",6.970697037652642,6.979524840025834,1.0012664160162905
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.5163800863884072, 0.2317137521908151, 0.251906163410752]","[0.5144227645314785, 0.22649986740396122, 0.2590773680645602]",23.290756265665088,23.290756265665088,1.0
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.47455780885383325, 0.2283269157321312, 0.2971152771548475]","[0.5096681347626935, 0.22959528617733022, 0.2607365790599765]",23.548884345268963,23.66373909941541,1.0048772906802068
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.11511018512369499, 0.560022799046372, 0.32486701584882954]","[0.13291692394007112, 0.5466183627316306, 0.3204647133282985]",7.421292386475945,7.4914192752197355,1.0094494173106001
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4211532176974246, 0.24420822509361603, 0.3346385572171984]","[0.42562946712552935, 0.2381272228852927, 0.33624330998917784]",8.319569604446071,8.335406002942356,1.0019035117499133
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.43182571444588197, 0.35248104683576115, 0.215693238719759]","[0.43068906607544943, 0.35320280422741546, 0.21610812969713508]",8.415091668992766,8.415091668989955,0.999999999999666
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.31633551531684057, 0.5234478878059844, 0.1602165969058925]","[0.29479438306463995, 0.5178181385691156, 0.18738747836624445]",17.238422755550634,17.30683117533097,1.0039683688438554
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2938513733009134, 0.3340321583364628, 0.3721164693250636]","[0.30176371793882356, 0.3229123191967076, 0.37532396286446884]",9.41068993885875,9.449101658804587,1.004081711351176
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2821987378575312, 0.461227782099922, 0.2565734800439126]","[0.2894642560250561, 0.451936643218895, 0.2585991007560488]",26.402929161619188,26.443098831742656,1.001521409608668
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3169859919402164, 0.4150308080185562, 0.26798320024561934]","[0.31854707048501013, 0.4209386493487983, 0.2605142801661917]",27.324550618224315,27.34790434050869,1.0008546790983197
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4481513004967831, 0.2721039519077999, 0.2797447475971789]","[0.45476787673123664, 0.26780763991944423, 0.277424483349319]",23.738746818155036,23.751468839729572,1.0005359179939863
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3258109131702359, 0.30784697378941345, 0.3663421134784189]","[0.32340367222061417, 0.3168747916367324, 0.35972153614265345]",8.464656157074673,8.501442656837632,1.004345894160416
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.29516803892883114, 0.5133883817714118, 0.19144358040494489]","[0.30701325028758836, 0.50235734883867, 0.19062940087374158]",15.928514427477392,15.949146941361573,1.0012953194083554
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.7411181359750524, 0.15078355609940752, 0.10809830798311801]","[0.7440245014370366, 0.14408407445463306, 0.11189142410833033]",10.763631221059226,10.776991693768334,1.0012412607264887
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.1317409523473033, 0.30018881939424247, 0.5680702282587305]","[0.14401844162450897, 0.2952351532540531, 0.5607464051214377]",9.897131931026014,9.940593315643914,1.0043913110303861
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2225983270781173, 0.5565022731423899, 0.2208994001380897]","[0.2199955283374818, 0.5590841371578475, 0.22092033450467055]",20.574774309846095,20.57877625745129,1.0001945074849874
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.38670784471265035, 0.25218492623630084, 0.36110722925300004]","[0.3867916529639085, 0.2480224071431983, 0.3651859398928934]",9.16905757016337,9.180689510372037,1.0012686080461004
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.23711490006599426, 0.3519349278537547, 0.41095017208085904]","[0.2336331204142478, 0.356594444791575, 0.40977243479417746]",6.847558862903361,6.872243032225604,1.0036048130167918
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.1524362886175078, 0.2732764884191238, 0.5742872229640538]","[0.1579079307259026, 0.2692787795406659, 0.5728132897334315]",13.836093087807972,13.83609308780797,0.9999999999999999
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.20630343370229615, 0.44259268816438385, 0.351103878133587]","[0.20297369956291658, 0.44028690003406945, 0.35673940040301394]",26.96843208200652,26.973259494069378,1.0001790023256887
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4368280028285971, 0.2989919558468683, 0.2641800413599282]","[0.44060043551899036, 0.29712550075702543, 0.26227406372398404]",7.529996706096143,7.5493198879128345,1.002566160726345
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.19462252864868415, 0.458708849489253, 0.34666862186247877]","[0.20213077010853012, 0.4538516709994553, 0.3440175588920145]",27.088027587593704,27.09852080408396,1.000387374697413
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.30470938266459074, 0.46207004257261536, 0.2332205747682719]","[0.31219130064333744, 0.4688632679071474, 0.2189454314495152]",26.526119765156864,26.552132412882166,1.0009806427760863
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.29902206877269516, 0.24554808307760118, 0.4554298481498006]","[0.2993319484495567, 0.23096918406269829, 0.4696988674877451]",15.43029092648813,15.452464790939615,1.0014370347621522
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4277420095285862, 0.2805461995319228, 0.291711790937815]","[0.4327279598761895, 0.2762844308119319, 0.29098760931187867]",7.950627631898533,7.965433518257914,1.0018622286245653
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.39490685318825336, 0.3168691017644416, 0.28822404598996954]","[0.4000294801007436, 0.30756445493651857, 0.29240606496273797]",15.568127931767755,15.58974828271668,1.0013887572766413
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.1788348898408563, 0.34959387584262896, 0.471571236382639]","[0.17565438130444652, 0.3510680364370986, 0.47327758225845473]",24.643386145090485,24.643386145090492,1.0000000000000002
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.6012196437369534, 0.12103204560648156, 0.2777483106573006]","[0.6021633336054826, 0.1156594218682724, 0.2821772445262454]",8.022603059219904,8.04337773943323,1.002589518646252
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3993964032857485, 0.3235718803239457, 0.2770317171045421]","[0.3981594231919602, 0.3246479857581967, 0.277192591049843]",17.9087193555856,17.914453122571366,1.0003201662202594
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.2928788343060343, 0.2669716812344383, 0.44014948525208386]","[0.3043090620697264, 0.2599625739997271, 0.4357283639305465]",6.948608973804937,6.997361205609507,1.0070161138708995
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3091943596161703, 0.331178652714227, 0.3596269876707644]","[0.32174810759048483, 0.30544920970612727, 0.37280268270338796]",15.183259535440738,15.256082399183793,1.0047962602215335
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.3345586649354852, 0.2396341780423344, 0.42580715702217187]","[0.32582045626789335, 0.2315849336651011, 0.44259461006700546]",16.66127892990701,16.712676877037996,1.0030848740572207
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4637098258833668, 0.13971369891606933, 0.39657647523603745]","[0.45997849097071386, 0.14467677789225963, 0.39534473113702645]",7.846602493353033,7.857724508470672,1.0014174306812484
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.36866010346595157, 0.2760587096866591, 0.3552811868467593]","[0.37053068618591906, 0.2676619461792787, 0.3618073676348023]",11.184446505942741,11.197033163314744,1.0011253715027664
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.23114893074839504, 0.4476869643096623, 0.32116410495640046]","[0.232227462078392, 0.45568293702064894, 0.31208960090095916]",8.372658211812055,8.393625150770427,1.0025042153194301
clustered,50,3,2.0,0.06,,,3,func-clustered_n-50_d-3_n_clusters-2_noise-0.06,"[0.4529129878642151, 0.44245134802532154, 0.10463566544540351]","[0.44266596806611214, 0.44771863731825334, 0.10961539461563463]",19.09562541968451,19.11298075877072,1.0009088646590396
